speaker,label,logit,rms,s_along,s_orth,ve12,ve9,rog12,vmean12,vmean0
Alec Guinness,1,6.4437255859375,0.043655086,4.884134,27.976273,2.815163358682092,2.6757300781325557,10.971658706665039,6.395246505737305,4.8950371742248535
Donald Trump,0,1.6689870357513428,0.041406523,-7.6116095,57.4913,2.3758649185004996,2.354469757391023,9.442116737365723,3.5905473232269287,2.8833627700805664
Christopher Hitchens,1,7.0245513916015625,0.03825788,3.458756,32.48371,2.769392154532977,2.755658260545424,10.633597373962402,5.877453327178955,3.8157777786254883
Christopher Hitchens,1,4.968418121337891,0.030588912,3.817702,28.411142,2.7479679226669758,2.7284272178804847,10.708748817443848,7.229321479797363,5.193963050842285
Bill Clinton,0,4.625490188598633,0.043717057,0.21512806,33.353455,2.6955002325442896,2.8367940379574863,10.607921600341797,5.398930549621582,3.9778974056243896
Bill Burr,0,2.6363956928253174,0.019771924,-11.957893,80.51916,1.7369349162670067,1.7875662340711553,8.176401138305664,1.9421939849853516,1.6728519201278687
George Carlin,1,9.795074462890625,0.027658427,6.836302,29.978819,2.775708661591729,2.7676937513386948,10.954730033874512,6.681524276733398,4.617459774017334
Christopher Hitchens,1,7.654661178588867,0.05925168,5.165356,25.325882,2.767944259401547,2.756475116081611,10.957749366760254,7.555398464202881,4.761175155639648
Norm MacDonald,0,6.19612455368042,0.06595903,4.127871,34.33412,2.756782322603893,2.716915807603529,10.651232719421387,6.285159587860107,4.792533874511719
FDR,1,6.227675914764404,0.04579207,5.119216,28.592482,2.6842919123647855,2.7954192315779847,10.920869827270508,6.579991340637207,4.2341742515563965
Robert Kardashian,1,3.9918150901794434,0.015158156,-3.589795,68.52154,1.8795785877105156,1.7913839659448714,8.708905220031738,2.3014273643493652,2.0395429134368896
Kanye West,1,9.200996398925781,0.07434108,7.856608,25.523304,2.7323440152900487,2.5831484583253115,11.004716873168945,7.62612247467041,5.158410549163818
Bernie Sanders,1,9.248269081115723,0.06264317,2.0340452,23.571678,2.758441244435982,2.748959097342782,11.209628105163574,8.04896068572998,5.0232391357421875
Bernie Sanders,1,3.325648069381714,0.042311408,3.9818714,31.847624,2.83782055350977,2.8352389875804396,10.913763999938965,6.6666059494018555,4.018055438995361
Bill Clinton,0,6.686135768890381,0.035352338,-4.6773148,41.499905,2.6764080454644263,2.7022111158166067,10.326883316040039,5.043842792510986,3.811270236968994
Alec Guinness,0,8.406045913696289,0.049870398,4.6111517,30.783752,2.7708347236394575,2.68837838036443,10.762334823608398,5.865189552307129,5.1075439453125
Barack Obama,0,2.4717421531677246,0.0011629902,-10.700822,88.29205,1.5400897213913936,1.4676339500859945,7.1835503578186035,1.0125763416290283,1.790000557899475
Ronald Reagan,1,7.974403381347656,0.0479931,1.8393352,26.579134,2.8708281654976475,2.820762538506205,11.265837669372559,7.438897132873535,4.315423011779785
Milton Friedman,1,6.919736862182617,0.020599432,-2.6451972,46.68613,2.5691849270725644,2.4926069991070237,10.175455093383789,4.528160095214844,2.6087486743927
Donald Trump,0,2.76289701461792,0.030917458,4.8395224,30.852715,2.7736532446442044,2.7374301444874765,10.632549285888672,5.370580673217773,4.893283367156982
Donald Trump,0,3.5234148502349854,0.022186784,-5.061956,71.881966,2.253479558795185,2.2707012863069522,8.789453506469727,2.312417507171631,2.4664883613586426
Martin Luther King,0,5.5688605308532715,0.029889276,-1.9448162,44.856304,2.502368456946338,2.591420235754075,10.095789909362793,3.7640528678894043,4.1272196769714355
Bernie Sanders,1,8.28441333770752,0.057359874,1.7335701,24.290237,2.7229197006020445,2.880889479570217,10.822508811950684,7.794048309326172,5.362686634063721
Alec Guinness,0,4.774635314941406,0.045334164,4.248069,35.199806,2.817858402389354,2.755874518623035,10.584559440612793,5.975436687469482,4.974695205688477
Winston Churchill,0,4.100915908813477,0.04086755,-5.021993,52.723297,2.471923523792013,2.5180540353584977,9.700026512145996,3.8355045318603516,3.08791184425354
Bill Clinton,0,4.800992012023926,0.05435606,6.9379535,25.372463,2.8608002250818156,2.887816536171911,11.170133590698242,6.8021931648254395,5.092729568481445
Winston Churchill,1,2.1967952251434326,0.013953513,-3.1487584,39.568325,2.7117264781514425,2.6051987629846023,10.12763500213623,4.731410503387451,3.4122297763824463
Norm MacDonald,1,7.2791242599487305,0.066922285,3.540224,27.020227,2.8810911866731432,2.886115299293236,10.52353572845459,5.905240535736084,4.826634407043457
Barack Obama,0,2.008241891860962,0.036507614,4.67193,30.611511,2.8879891686062775,2.7073657617390077,10.785846710205078,6.094091415405273,4.668354034423828
Donald Trump,0,3.9879307746887207,0.028672671,-7.868911,53.246952,2.47490341561197,2.516971657028804,9.76500415802002,3.6828501224517822,3.044367551803589
Mark Zuckerberg,0,4.7690300941467285,0.08090836,6.4907045,26.451565,2.8322083410768353,2.838063122297142,11.0093412399292,7.593506813049316,5.311118125915527
Bill Clinton,0,4.841056823730469,0.019145103,-9.740441,59.48318,2.2810714105233982,2.3371643684528567,9.377653121948242,3.430276870727539,2.921684980392456
Barack Obama,0,7.899407386779785,0.04265991,3.482432,26.717552,2.7870257418703197,2.6786228955013107,10.650825500488281,7.901205539703369,5.304518222808838
Christopher Hitchens,0,4.155562400817871,0.16308992,5.2914557,26.432968,2.8087764097872663,2.7789959132223454,10.635580062866211,6.477602481842041,4.961888313293457
Alec Guinness,1,9.01434326171875,0.02376845,4.550433,31.82569,2.8746877436695613,2.7158673397030335,10.76854133605957,5.8759307861328125,4.964532375335693
Bill Clinton,0,1.9620649814605713,0.025642373,-1.3330694,36.7528,2.7574136443287065,2.7953910562582345,10.573142051696777,4.941677570343018,3.9100122451782227
Barack Obama,0,3.3864681720733643,0.027951758,-7.728239,60.75726,2.2432304503299996,2.3579158782829475,9.338027954101562,3.0831902027130127,2.793999671936035
Winston Churchill,0,5.2776780128479,0.06138492,0.28026783,39.53498,2.728497409297543,2.8276884493625687,10.574399948120117,5.005036354064941,3.671628475189209
Bernie Sanders,1,2.735382556915283,0.019443767,-7.9400477,41.623123,2.4658156024113893,2.4788534086043694,10.352693557739258,4.771062850952148,3.2436001300811768
Barack Obama,0,4.181868553161621,0.02473082,7.1682653,30.886246,2.9161834881240534,2.7926360743782457,10.586853981018066,6.48168420791626,5.352392196655273
Alec Guinness,0,5.380134582519531,0.054105956,5.275261,31.096352,2.7440351506095775,2.6146499456362418,10.730464935302734,5.711802005767822,5.081180095672607
Barack Obama,0,8.466564178466797,0.064799264,6.2626495,28.627499,2.8540179090514313,2.808871638011902,10.753817558288574,6.8979811668396,5.090701580047607
Barack Obama,0,2.246492624282837,0.027663913,-5.480967,59.881668,2.4406846270634364,2.4727641967973217,9.558002471923828,3.348965644836426,3.011620283126831
JFK,1,2.6172444820404053,0.03968752,-2.27397,44.758167,2.6438761243508266,2.6261354791707987,10.205646514892578,4.571678638458252,3.3122520446777344
Christopher Hitchens,0,4.592718124389648,0.048872907,-11.333821,69.631,2.011629446214582,2.004185285612821,8.683073043823242,2.6922237873077393,2.4408512115478516
Ayn Rand,1,5.518558025360107,0.034756407,7.760252,27.266582,2.821619036004139,2.7518261315835626,11.055779457092285,6.896161079406738,4.575066566467285
Alec Guinness,1,6.840954780578613,0.04841119,6.1059628,27.970882,2.8049432358405944,2.706971364356772,10.905095100402832,5.642220973968506,4.590375900268555
Scarlett Johansson,1,9.345081329345703,0.046239186,9.575497,24.75032,2.7521136938456405,2.7362109423625878,10.867940902709961,6.653781414031982,4.4577860832214355
Ayn Rand,1,6.539591312408447,0.038985446,8.51317,25.925472,2.732132133391014,2.7350736722483004,10.928712844848633,7.373051643371582,4.726707458496094
Nelson Mandela,1,4.345131874084473,0.045355316,2.5528133,45.34677,2.6166005462714677,2.558655098697394,10.28078556060791,3.7358925342559814,3.470033884048462
Alan Watts,1,5.4604339599609375,0.038697768,7.597437,34.65629,2.647365526398411,2.5980327661691036,10.300575256347656,5.913581848144531,4.6882405281066895
Alexandria Ocasio-Cortez,0,4.787474155426025,0.05145858,9.558794,23.246822,2.7733734707916695,2.796652203113378,11.025543212890625,8.084467887878418,5.917475700378418
Ayn Rand,1,8.333725929260254,0.032287113,6.6031146,32.348953,2.719401756355708,2.61584439536706,10.834689140319824,6.879602909088135,4.862685680389404
Barack Obama,1,7.252912998199463,0.050097425,8.161222,27.064001,2.6901729623859163,2.731566656355616,10.961226463317871,6.797133445739746,4.570333957672119
Ronald Reagan,0,2.1021888256073,0.030080507,-10.984778,66.76859,2.116512731835932,2.151630803375878,9.106097221374512,3.0624961853027344,2.525146961212158
Ronald Reagan,1,3.3588290214538574,0.04661769,-2.1338906,34.327328,2.746492148963477,2.761341824295063,10.692339897155762,5.164079189300537,3.654306411743164
Alec Guinness,1,8.94553279876709,0.043231543,7.332072,25.88838,2.8640161329238576,2.8055963849331187,10.90518569946289,6.0831708908081055,4.499321460723877
Alec Guinness,1,5.369577884674072,0.013937553,-6.338366,41.73729,2.7265723059309193,2.5415834627595357,10.43414306640625,4.6639556884765625,3.608849287033081
FDR,1,6.4568634033203125,0.05756415,6.2317233,32.04537,2.8376275031574774,2.771075082687252,10.471713066101074,5.67443323135376,4.011924743652344
JFK,1,3.1789650917053223,0.012285562,-10.454083,69.41937,1.9078751221497574,1.8933110139166183,8.580962181091309,2.105571746826172,1.6623661518096924
Alec Guinness,0,5.1875786781311035,0.0320436,-6.356357,51.30914,2.4734667016786105,2.4897904053649924,9.837597846984863,4.1704792976379395,3.153350591659546
Nelson Mandela,1,4.591440677642822,0.089208044,-0.38747782,48.77234,2.5961340070269263,2.6533452898063867,10.174074172973633,4.039919376373291,3.2018468379974365
Harry Truman,1,8.600303649902344,0.1187961,7.0584307,26.714884,2.8014621750947533,2.75770254906197,10.936347007751465,7.28172492980957,4.56170654296875
Donald Trump,0,5.867571830749512,0.031439997,-3.4630964,59.092518,2.3762508755407077,2.3847352284288132,9.600955963134766,3.085050106048584,2.665109157562256
Barack Obama,0,7.863839626312256,0.06535625,4.6690187,31.104824,2.8812528551413625,2.8628315829628512,10.452956199645996,6.033933162689209,4.8324785232543945
Bill Clinton,0,0.9283062815666199,0.02931589,-6.6127186,55.136467,2.4363591188377027,2.36768153761607,9.725306510925293,3.118553876876831,2.5656166076660156
Christopher Hitchens,0,3.7560997009277344,0.061616447,-11.375763,71.9452,2.2007589211381093,2.2057527109031128,8.432181358337402,2.4315309524536133,2.53731632232666
Barack Obama,1,5.219130516052246,0.040675167,-3.292079,41.781807,2.6161280580472304,2.667345023322942,10.274018287658691,4.592211723327637,3.197279691696167
Mark Zuckerberg,0,6.885432243347168,0.086811595,5.142108,24.524632,2.7604195030866387,2.739437549581159,11.001452445983887,8.075312614440918,5.6566691398620605
Ayn Rand,0,5.749738693237305,0.03424651,-10.824289,72.04532,1.9765585140568966,2.001993266682401,8.451403617858887,2.535970449447632,2.4179694652557373
Bernie Sanders,0,2.8577866554260254,0.052357376,3.3951592,28.572699,2.8988077465992057,2.679413830338612,10.786275863647461,5.5814056396484375,4.321066379547119
Alexandria Ocasio-Cortez,0,4.880705833435059,0.044771172,10.072927,23.43801,2.8595999554440317,2.793319273137726,11.017916679382324,7.301861763000488,5.6285810470581055
Alec Guinness,1,9.433343887329102,0.037753634,6.2920685,31.082134,2.8380952158129036,2.721725360725736,10.755905151367188,5.265624046325684,4.741535186767578
Donald Trump,0,3.154113292694092,0.035271265,-9.162691,58.785095,2.33196719948565,2.3812741320229054,9.478984832763672,3.2865943908691406,2.9874930381774902
Mr. Rogers,1,5.82529354095459,0.03403931,9.084394,43.971916,2.683428430039867,2.5087491754695592,10.405204772949219,3.5653645992279053,3.1939618587493896
Barack Obama,1,5.174673080444336,0.017937778,-5.1379485,48.040886,2.563331821998185,2.5669427355402505,10.00007152557373,4.608328819274902,3.0470547676086426
John Cleese,0,2.9545326232910156,0.03196492,5.871703,31.37683,2.8372833699676083,2.806209460979348,11.157601356506348,5.698269367218018,5.053273677825928
Barack Obama,1,6.740292549133301,0.039283387,5.346036,26.452904,2.688353405368466,2.849521051745975,10.897592544555664,6.901067733764648,4.411125183105469
Donald Trump,1,8.829063415527344,0.124704264,0.7486638,49.878292,2.6979970334827597,2.7597566642893927,10.085952758789062,4.890365123748779,4.280633926391602
Nelson Mandela,1,4.036944389343262,0.057019148,-3.2284288,43.94915,2.694340883768439,2.7763049110701465,10.351067543029785,3.9488537311553955,3.4121181964874268
Milton Friedman,1,7.356605529785156,0.030963121,9.04641,27.73053,2.8209633145259856,2.8322164048656737,11.200404167175293,7.142636775970459,4.571365833282471
Alec Guinness,0,4.417337894439697,0.031288892,-2.1729767,46.009537,2.589849202548749,2.5846481294877957,10.28956413269043,3.6864843368530273,3.4307403564453125
Donald Trump,0,6.708569049835205,0.1036704,6.476376,29.932957,2.8653161025079483,2.8479978802039385,11.05237102508545,7.140443325042725,4.761987686157227
Christopher Hitchens,0,5.585885524749756,0.023709072,4.373172,26.014408,2.83228406019749,2.68158414189359,11.080711364746094,7.289812088012695,5.989799499511719
FDR,1,4.077993392944336,0.06515592,6.7832236,34.851543,2.788116855201885,2.721088403157625,10.465502738952637,5.62896728515625,4.033372402191162
Bernie Sanders,0,9.108654022216797,0.06487621,7.6864357,29.167284,2.8179270042092903,2.658805783644855,10.99029541015625,5.528538227081299,4.268274784088135
Alec Guinness,0,7.400584697723389,0.1289602,7.5558443,27.823334,2.883521877612455,2.695285474635656,10.799342155456543,5.849358558654785,4.647878646850586
Donald Trump,0,3.7040226459503174,0.07853118,-1.7272503,40.58844,2.653672753339436,2.683680653859869,10.313494682312012,4.341444969177246,3.5585503578186035
Donald Trump,0,7.0632476806640625,0.032647975,6.9844027,28.307865,2.910479466163398,2.7655523238235693,10.744481086730957,6.09432315826416,4.895217418670654
Gilbert Gottfried,1,10.999017715454102,0.06311027,5.8489065,29.436857,2.593765443754835,2.7119198689648374,10.89885425567627,5.860588073730469,4.132980823516846
Alexandria Ocasio-Cortez,0,5.985751152038574,0.091189444,11.027214,25.485254,2.7969758858297986,2.8375809075748952,11.091827392578125,7.353046417236328,5.57493782043457
Donald Trump,0,3.7316455841064453,0.02049581,-3.693705,56.381424,2.432931787463445,2.415306864921873,9.698775291442871,3.493475914001465,2.8496997356414795
Barack Obama,0,4.235959529876709,0.03502334,-0.15808102,30.301336,2.8496566822118776,2.783779060876133,10.78503131866455,6.436762809753418,4.44271183013916
Donald Trump,0,7.4536356925964355,0.021731095,7.9586716,29.76672,2.8470824704502893,2.723661040436333,10.692076683044434,6.3790788650512695,4.995814800262451
Bill Clinton,1,5.096288681030273,0.015911747,-5.3488626,49.089714,2.3919076537965966,2.3943660425835174,10.185494422912598,3.9626431465148926,3.0678915977478027
Donald Trump,0,4.858279705047607,0.02891433,4.1645203,40.835007,2.6409252981367963,2.77984927574774,10.320510864257812,4.018841743469238,3.77262544631958
Bill Clinton,1,8.044763565063477,0.019741245,6.1819177,34.800213,2.8933819239767007,2.8222401511550443,10.905539512634277,6.1831464767456055,4.0482378005981445
Milton Friedman,1,9.592265129089355,0.020837024,7.3437796,28.562965,2.6709140651285876,2.718765667898263,11.031883239746094,6.820225715637207,4.298719882965088
Ronald Reagan,1,4.362188339233398,0.032559644,0.050263226,23.868252,2.838123613270686,2.851621011467749,10.905250549316406,6.964681148529053,5.081236839294434
Donald Trump,1,3.30727481842041,0.033367675,-3.7607162,35.27727,2.742878579158088,2.6832141206878526,10.679436683654785,5.217528820037842,3.2745022773742676
Milton Friedman,1,4.456101417541504,0.025121925,9.811064,37.84212,2.6802059313151254,2.7743758927757236,10.64022445678711,5.369726181030273,3.8348207473754883
Ronald Reagan,1,4.494044303894043,0.058533657,0.16172928,27.742483,2.7795378664220336,2.762283530667898,11.034073829650879,6.3489298820495605,3.7979652881622314
Martin Luther King,1,7.628538131713867,0.09265332,8.498703,27.217072,2.836050060262428,2.685089623554586,11.147310256958008,6.757041931152344,4.2647223472595215
Norm MacDonald,0,6.723702430725098,0.053112853,6.7952986,46.732292,2.799063578958772,2.7189048518595205,10.858285903930664,5.95947790145874,5.5506181716918945
Barack Obama,0,8.537052154541016,0.071697205,5.311333,32.53394,2.8639161636471093,2.7707926461714893,10.913928031921387,5.971901893615723,4.906881809234619
